setup,scheme,sum_se,mean_se,tau_p_actual,n_active_ap,n_active_rf,ee_bps_per_hz_per_watt
153,Structured (Chen),230.8964108150699,4.617928216301398,15,200,1600,1.2369450579378747
153,Mussbah,246.79317629946243,4.935863525989249,6,156,607,1.9786721067357618
153,MJH weighted-count default,246.79317629946243,4.935863525989249,6,156,607,1.9786721067357618
153,MJH weighted-count strict,251.41184215729,5.0282368431458,3,156,607,2.0157024065205786
153,MJH weighted-power,246.79317629946243,4.935863525989249,6,156,607,1.9786721067357618
153,MJH beam-resource matching,245.96646962034367,4.9193293924068735,5,156,607,1.9720439597547466
153,TopAP (bisect),230.90144845834325,4.618028969166865,15,194,1552,1.2706674224984498
153,Hybrid#3 (TopAP N=8 adaptive),246.41761704906577,4.9283523409813155,7,172,1376,1.5065271064748267
153,Hybrid#4 (TopAP+greedy),230.9129032771085,4.61825806554217,15,183,1464,1.3375270740576835
154,Random,264.38579044314304,5.287715808862861,15,200,1600,1.4163524488025523
154,Gao matching,264.7954710801462,5.295909421602925,15,200,1600,1.4185471665007836
154,GC (Liu),264.7953073573294,5.295906147146589,15,200,1600,1.418546289414265
154,Structured (Chen),264.7333936579094,5.294667873158188,15,200,1600,1.4182146088816578
154,Mussbah,278.03301443074423,5.560660288614884,7,164,624,2.1478576589901452
154,MJH weighted-count default,278.03301443074423,5.560660288614884,7,164,624,2.1478576589901452
154,MJH weighted-count strict,281.6891196759989,5.633782393519978,5,164,624,2.1761017639903097
154,MJH weighted-power,278.03301443074423,5.560660288614884,7,164,624,2.1478576589901452
154,MJH beam-resource matching,283.84647980591814,5.676929596118363,4,164,624,2.1927677793113114
154,TopAP (bisect),264.72722970196685,5.294544594039337,15,193,1544,1.4634572978410665
154,Hybrid#3 (TopAP N=8 adaptive),278.1850964417679,5.563701928835358,7,170,1360,1.718075737159658
154,Hybrid#4 (TopAP+greedy),264.7135221921252,5.294270443842504,15,179,1432,1.56319190310787
155,Random,253.22854248361108,5.064570849672221,15,200,1600,1.3565814775907739
155,Gao matching,253.19016292679302,5.06380325853586,15,200,1600,1.3563758728221058
155,GC (Liu),253.59375463362707,5.071875092672541,15,200,1600,1.358537971251574
155,Structured (Chen),253.60020755132592,5.072004151026518,15,200,1600,1.358572540453532
155,Mussbah,270.98419108117747,5.41968382162355,6,177,691,1.9538606579187228
155,MJH weighted-count default,270.98419108117747,5.41968382162355,6,177,691,1.9538606579187228
155,MJH weighted-count strict,276.8944570995636,5.537889141991273,3,177,691,1.9964750857386073
155,MJH weighted-power,270.98419108117747,5.41968382162355,6,177,691,1.9538606579187228
155,MJH beam-resource matching,270.8378642144586,5.416757284289172,5,177,691,1.9528056063050554
155,TopAP (bisect),254.44839719487243,5.088967943897448,14,197,1576,1.381432731456576
155,Hybrid#3 (TopAP N=8 adaptive),266.72736874142,5.3345473748284,8,178,1424,1.5827951858851943
155,Hybrid#4 (TopAP+greedy),253.58412600082883,5.0716825200165765,15,187,1496,1.4412966002036407
156,Random,281.55523391173216,5.631104678234643,14,200,1600,1.5083316102414226
156,Gao matching,278.956209603773,5.57912419207546,15,200,1600,1.4944082657344986
156,GC (Liu),278.95261271846675,5.579052254369335,15,200,1600,1.4943889967060722
156,Structured (Chen),278.98568080260196,5.5797136160520395,15,200,1600,1.4945661471567966
156,Mussbah,294.39511332346325,5.887902266469265,8,167,641,2.2363368740150404
156,MJH weighted-count default,294.39511332346325,5.887902266469265,8,167,641,2.2363368740150404
156,MJH weighted-count strict,302.32156221869377,6.046431244373875,3,167,641,2.2965491844175006
156,MJH weighted-power,294.39511332346325,5.887902266469265,8,167,641,2.2363368740150404
156,MJH beam-resource matching,299.58797308214736,5.991759461642947,5,167,641,2.275783805143868
156,TopAP (bisect),278.97194916368227,5.579438983273645,15,199,1592,1.5011270301619604
156,Hybrid#3 (TopAP N=8 adaptive),294.42371782573247,5.888474356514649,8,180,1440,1.7302079402099855
156,Hybrid#4 (TopAP+greedy),278.9812673507525,5.57962534701505,15,192,1536,1.5493221067239127
157,Random,262.4804567605452,5.249609135210904,15,200,1600,1.4061453040743497
157,Gao matching,260.55239685220647,5.211047937044129,15,200,1600,1.3958164117082492
157,GC (Liu),260.49585149861247,5.2099170299722495,15,200,1600,1.3955134901711386
157,Structured (Chen),260.51217338144545,5.210243467628909,15,200,1600,1.3956009288291724
157,Mussbah,278.4856828171089,5.569713656342178,7,160,646,2.1704693142765428
157,MJH weighted-count default,278.4856828171089,5.569713656342178,7,160,646,2.1704693142765428
157,MJH weighted-count strict,284.5347488962644,5.690694977925287,3,160,646,2.2176146905559424
157,MJH weighted-power,278.4856828171089,5.569713656342178,7,160,646,2.1704693142765428
157,MJH beam-resource matching,284.0360814034478,5.680721628068955,4,160,646,2.213728162242397
157,TopAP (bisect),264.36615207231193,5.287323041446239,14,195,1560,1.4482510042765322
157,Hybrid#3 (TopAP N=8 adaptive),278.47971323829626,5.569594264765925,7,175,1400,1.677167658147832
157,Hybrid#4 (TopAP+greedy),260.5020588525858,5.210041177051716,15,185,1480,1.494632898030614
158,Random,276.2847230695267,5.525694461390534,15,200,1600,1.4800967307296076
158,Gao matching,276.18318477202376,5.523663695440475,15,200,1600,1.4795527755644133
158,GC (Liu),276.5038176927431,5.530076353854862,15,200,1600,1.4812704519254098
158,Structured (Chen),276.44144104627225,5.528828820925445,15,200,1600,1.4809362913193158
158,Mussbah,292.6406393793858,5.852812787587716,8,161,631,2.2824805806495965
158,MJH weighted-count default,292.6406393793858,5.852812787587716,8,161,631,2.2824805806495965
158,MJH weighted-count strict,299.4818071113855,5.98963614222771,3,161,631,2.3358389676814553
158,MJH weighted-power,292.6406393793858,5.852812787587716,8,161,631,2.2824805806495965
158,MJH beam-resource matching,297.4150660108356,5.948301320216712,5,161,631,2.3197192092048486
158,TopAP (bisect),276.42586985353256,5.528517397070651,15,198,1584,1.4940592911640354
158,Hybrid#3 (TopAP N=8 adaptive),292.76291219732815,5.855258243946563,8,170,1360,1.8081085673535453
158,Hybrid#4 (TopAP+greedy),276.43418838262136,5.528683767652427,15,185,1480,1.5860436340384683
159,Random,237.91957731484584,4.758391546296917,15,200,1600,1.2745691641866743
159,Gao matching,238.75836981657943,4.775167396331589,15,200,1600,1.2790626954459614
159,GC (Liu),238.75782170469137,4.7751564340938275,15,200,1600,1.2790597591322754
159,Structured (Chen),238.78611137038015,4.775722227407603,15,200,1600,1.2792113109127512
159,Mussbah,249.36404556853606,4.987280911370721,9,158,633,1.9669553721915396
159,MJH weighted-count default,249.36404556853606,4.987280911370721,9,158,633,1.9669553721915396
159,MJH weighted-count strict,257.8860868287047,5.157721736574095,4,158,633,2.034176269255947
159,MJH weighted-power,249.36404556853606,4.987280911370721,9,158,633,1.9669553721915396
159,MJH beam-resource matching,258.30640384113025,5.166128076822605,5,158,633,2.0374916822848337
159,TopAP (bisect),238.7841527840278,4.775683055680556,15,197,1576,1.2963895549963056
159,Hybrid#3 (TopAP N=8 adaptive),248.14646494619382,4.962929298923877,10,166,1328,1.5644413046938774
159,Hybrid#4 (TopAP+greedy),238.78637226978515,4.775727445395703,15,175,1400,1.438111150432834
160,Random,268.8170229582942,5.376340459165885,15,200,1600,1.4400911944194337
160,Gao matching,268.9719491078145,5.37943898215629,15,200,1600,1.4409211559347208
160,GC (Liu),269.0292801387455,5.38058560277491,15,200,1600,1.4412282864575654
160,Structured (Chen),269.04863416023073,5.3809726832046145,15,200,1600,1.4413319687155222
160,Mussbah,284.1192333652838,5.6823846673056755,8,161,604,2.2348423552900574
160,MJH weighted-count default,284.1192333652838,5.6823846673056755,8,161,604,2.2348423552900574
160,MJH weighted-count strict,294.15825707750736,5.883165141550148,3,161,604,2.3138079189095877
160,MJH weighted-power,284.1192333652838,5.6823846673056755,8,161,604,2.2348423552900574
160,MJH beam-resource matching,288.2834259668601,5.7656685193372015,5,161,604,2.267597314858822
160,TopAP (bisect),268.9972551108302,5.379945102216604,15,197,1576,1.4604203326833296
160,Hybrid#3 (TopAP N=8 adaptive),284.18396072407836,5.683679214481567,8,173,1384,1.7287005265316273
160,Hybrid#4 (TopAP+greedy),269.03452094780283,5.380690418956057,15,184,1472,1.550929213765197
161,Random,301.64436379401343,6.0328872758802685,15,200,1600,1.6159519488965008
161,Gao matching,299.99861163179315,5.999972232635863,15,200,1600,1.607135419456035
161,GC (Liu),299.96936255765945,5.999387251153189,15,200,1600,1.6069787279874617
161,Structured (Chen),299.943264268096,5.99886528536192,15,200,1600,1.6068389157219434
161,Mussbah,316.7816948991497,6.335633897982994,7,163,656,2.432634315071607
161,MJH weighted-count default,316.7816948991497,6.335633897982994,7,163,656,2.432634315071607
161,MJH weighted-count strict,329.2874572263107,6.585749144526215,2,163,656,2.5286687358195192
161,MJH weighted-power,316.7816948991497,6.335633897982994,7,163,656,2.432634315071607
161,MJH beam-resource matching,323.2760489956287,6.465520979912574,4,163,656,2.4825058476876256
161,TopAP (bisect),299.9711665949848,5.999423331899696,15,199,1592,1.614122236285287
161,Hybrid#3 (TopAP N=8 adaptive),315.8209385009935,6.316418770019871,8,177,1416,1.8833430711185821
161,Hybrid#4 (TopAP+greedy),299.9710260450287,5.999420520900574,15,187,1496,1.704945916042412
162,Random,252.3168002466914,5.046336004933828,15,200,1600,1.3516971441787042
162,Gao matching,252.69388990586637,5.053877798117328,15,200,1600,1.353717267352856
162,GC (Liu),252.56428384600812,5.051285676920163,15,200,1600,1.3530229491750438
162,Structured (Chen),252.52729827935227,5.0505459655870455,15,200,1600,1.352824812210816
162,Mussbah,264.5224271131572,5.290448542263144,8,158,629,2.0891596191640693
162,MJH weighted-count default,264.5224271131572,5.290448542263144,8,158,629,2.0891596191640693
162,MJH weighted-count strict,276.02375155988796,5.520475031197759,3,158,629,2.1799954052380257
162,MJH weighted-power,264.5224271131572,5.290448542263144,8,158,629,2.0891596191640693
162,MJH beam-resource matching,271.5285932915288,5.430571865830576,5,158,629,2.1444932996566712
162,TopAP (bisect),252.57352014744498,5.051470402948899,15,196,1568,1.3774233056577623
162,Hybrid#3 (TopAP N=8 adaptive),265.9764718323369,5.3195294366467385,9,170,1360,1.642675070503368
162,Hybrid#4 (TopAP+greedy),252.55018164808232,5.051003632961646,15,182,1456,1.4698817439989273
163,Random,274.906725969639,5.498134519392781,15,200,1600,1.4727146034087808
163,Gao matching,275.26959392673064,5.5053918785346125,15,200,1600,1.4746585388932
163,GC (Liu),275.2652202148369,5.505304404296738,15,200,1600,1.4746351082937694
163,Structured (Chen),275.2944283750152,5.505888567500303,15,200,1600,1.4747915805804388
163,Mussbah,296.11101899761053,5.92222037995221,6,159,667,2.301828223081769
163,MJH weighted-count default,296.11101899761053,5.92222037995221,6,159,667,2.301828223081769
163,MJH weighted-count strict,300.03023659869564,6.000604731973913,3,159,667,2.3322943830953866
163,MJH weighted-power,296.11101899761053,5.92222037995221,6,159,667,2.301828223081769
163,MJH beam-resource matching,297.51090830506234,5.950218166101247,5,159,667,2.3127103061869203
163,TopAP (bisect),275.27872599825866,5.505574519965173,15,195,1560,1.5080322812047955
163,Hybrid#3 (TopAP N=8 adaptive),294.90165417084626,5.898033083416925,7,175,1400,1.7760701882309438
163,Hybrid#4 (TopAP+greedy),275.2744409346432,5.505488818692864,15,182,1456,1.6021405040332328
164,Random,278.6728961348626,5.573457922697251,15,200,1600,1.4928905150081928
164,Gao matching,278.5029868566687,5.570059737133374,15,200,1600,1.491980286732154
164,GC (Liu),278.68424523224905,5.573684904644981,15,200,1600,1.4929513137441917
164,Structured (Chen),278.6827563627723,5.573655127255446,15,200,1600,1.492943337657709
164,Mussbah,294.1196473619265,5.882392947238531,7,167,695,2.1981762610973448
164,MJH weighted-count default,294.1196473619265,5.882392947238531,7,167,695,2.1981762610973448
164,MJH weighted-count strict,303.61639464930016,6.072327892986003,3,167,695,2.2691525614974917
164,MJH weighted-power,294.1196473619265,5.882392947238531,7,167,695,2.1981762610973448
164,MJH beam-resource matching,299.77760859912667,5.995552171982533,4,167,695,2.2404624401723447
164,TopAP (bisect),278.6583549739415,5.57316709947883,15,192,1536,1.547528813257728
164,Hybrid#3 (TopAP N=8 adaptive),294.24188250684404,5.88483765013688,7,177,1416,1.754660135209526
164,Hybrid#4 (TopAP+greedy),278.6866103476344,5.5737322069526885,15,183,1464,1.6142488411312517
165,Random,309.0754581721936,6.181509163443872,15,200,1600,1.655761383065323
165,Gao matching,310.18452370480173,6.203690474096034,15,200,1600,1.6617028055614382
165,GC (Liu),310.21888658618303,6.20437773172366,15,200,1600,1.6618868924259809
165,Structured (Chen),310.2362602370151,6.204725204740302,15,200,1600,1.6619799655554381
165,Mussbah,326.7094939960848,6.534189879921696,8,153,645,2.6192987132063617
165,MJH weighted-count default,326.7094939960848,6.534189879921696,8,153,645,2.6192987132063617
165,MJH weighted-count strict,335.33696756831233,6.706739351366247,3,153,645,2.6884669830033463
165,MJH weighted-power,326.7094939960848,6.534189879921696,8,153,645,2.6192987132063617
165,MJH beam-resource matching,335.5485500163111,6.7109710003262215,4,153,645,2.6901632839800995
165,TopAP (bisect),310.2485222195977,6.204970444391954,15,194,1552,1.7073201259447734
165,Hybrid#3 (TopAP N=8 adaptive),326.6928722889765,6.53385744577953,8,173,1384,1.9872836556332534
165,Hybrid#4 (TopAP+greedy),310.26130144041093,6.205226028808219,15,183,1464,1.7971403278876923
166,Random,298.99192347973417,5.979838469594683,15,200,1600,1.6017424472128619
166,Gao matching,299.5036198085767,5.990072396171533,15,200,1600,1.6044836775459468
166,GC (Liu),299.5151211017872,5.990302422035744,15,200,1600,1.6045452916167176
166,Structured (Chen),299.4996290783744,5.989992581567488,15,200,1600,1.604462298634149
166,Mussbah,315.1325575633578,6.302651151267156,8,155,634,2.5149909490165694
166,MJH weighted-count default,315.1325575633578,6.302651151267156,8,155,634,2.5149909490165694
166,MJH weighted-count strict,325.74966731541423,6.514993346308285,3,155,634,2.5997233395305805
166,MJH weighted-power,315.1325575633578,6.302651151267156,8,155,634,2.5149909490165694
166,MJH beam-resource matching,326.69842705162654,6.5339685410325306,4,155,634,2.6072951441318413
166,TopAP (bisect),299.5281501432651,5.9905630028653025,15,195,1560,1.64087550865975
166,Hybrid#3 (TopAP N=8 adaptive),309.34784740110945,6.186956948022189,10,174,1392,1.8723767622381287
166,Hybrid#4 (TopAP+greedy),299.5264119575294,5.990528239150588,15,184,1472,1.7267087545591626
167,Random,245.17843119517147,4.903568623903429,15,200,1600,1.3134558814027046
167,Gao matching,247.9377229414675,4.95875445882935,15,200,1600,1.3282378014721477
167,GC (Liu),248.05699548362225,4.961139909672445,15,200,1600,1.3288767615194053
167,Structured (Chen),248.04903032990597,4.9609806065981195,15,200,1600,1.328834091053068
167,Mussbah,260.7206659038032,5.214413318076064,7,157,601,2.0859043875229273
167,MJH weighted-count default,260.7206659038032,5.214413318076064,7,157,601,2.0859043875229273
167,MJH weighted-count strict,267.8238343655893,5.356476687311786,3,157,601,2.1427335238263026
167,MJH weighted-power,260.7206659038032,5.214413318076064,7,157,601,2.0859043875229273
167,MJH beam-resource matching,267.4027069025891,5.348054138051782,4,157,601,2.1393642795060135
167,TopAP (bisect),248.05095195780953,4.961019039156191,15,192,1536,1.3775506402692128
167,Hybrid#3 (TopAP N=8 adaptive),262.1818498799134,5.2436369975982675,8,163,1304,1.6791280346688162
167,Hybrid#4 (TopAP+greedy),248.05804410242817,4.9611608820485635,15,177,1416,1.4792508717532866
168,Random,245.69846169185783,4.913969233837157,15,200,1600,1.3162417590635243
168,Gao matching,245.37753893110667,4.9075507786221335,15,200,1600,1.3145225299880716
168,GC (Liu),245.71130667664542,4.9142261335329085,15,200,1600,1.3163105714820293
168,Structured (Chen),245.70247684245598,4.914049536849119,15,200,1600,1.3162632687988716
168,Mussbah,254.6219055118109,5.092438110236218,10,156,632,2.025202069397722
168,MJH weighted-count default,254.6219055118109,5.092438110236218,10,156,632,2.025202069397722
168,MJH weighted-count strict,265.1986209492756,5.303972418985512,3,156,632,2.1093267480985918
168,MJH weighted-power,254.6219055118109,5.092438110236218,10,156,632,2.025202069397722
168,MJH beam-resource matching,263.11300055043915,5.262260011008783,5,156,632,2.09273821955384
168,TopAP (bisect),245.67260505603372,4.913452101120674,15,190,1520,1.376959953606915
168,Hybrid#3 (TopAP N=8 adaptive),254.66513381417434,5.0933026762834865,10,162,1296,1.639651038614708
168,Hybrid#4 (TopAP+greedy),245.70033469730043,4.914006693946009,15,173,1384,1.494603343827042
169,Random,283.75932849075025,5.675186569815005,14,200,1600,1.5201392597718766
169,Gao matching,280.8624232469289,5.617248464938578,15,200,1600,1.5046201245371196
169,GC (Liu),280.9271135623788,5.618542271247576,15,200,1600,1.5049666797984582
169,Structured (Chen),280.9790608600606,5.619581217201212,15,200,1600,1.5052449688931822
169,Mussbah,296.8115383171286,5.936230766342573,7,164,636,2.284454345916635
169,MJH weighted-count default,296.8115383171286,5.936230766342573,7,164,636,2.284454345916635
169,MJH weighted-count strict,303.4723111900498,6.0694462238009965,3,164,636,2.335719979399019
169,MJH weighted-power,296.8115383171286,5.936230766342573,7,164,636,2.284454345916635
169,MJH beam-resource matching,297.60273155806135,5.952054631161227,6,164,636,2.2905438828933864
169,TopAP (bisect),285.91651771531656,5.718330354306331,13,197,1576,1.5522771626402747
169,Hybrid#3 (TopAP N=8 adaptive),296.5489756328291,5.930979512656583,8,174,1392,1.7949095670301372
169,Hybrid#4 (TopAP+greedy),280.94292342889366,5.618858468577873,15,186,1488,1.6043185881539566
170,Random,262.84094760787315,5.256818952157463,14,200,1600,1.408076505042178
170,Gao matching,261.2031340617745,5.22406268123549,15,200,1600,1.3993025039023637
170,GC (Liu),261.27110595960426,5.2254221191920855,15,200,1600,1.3996666390693089
170,Structured (Chen),261.2395937989075,5.22479187597815,15,200,1600,1.399497823922719
170,Mussbah,275.45512461379917,5.509102492275983,7,149,613,2.2683961455452244
170,MJH weighted-count default,275.45512461379917,5.509102492275983,7,149,613,2.2683961455452244
170,MJH weighted-count strict,280.4011096151776,5.608022192303552,4,149,613,2.309126748501991
170,MJH weighted-power,275.45512461379917,5.509102492275983,7,149,613,2.2683961455452244
170,MJH beam-resource matching,280.9942275994005,5.619884551988011,4,149,613,2.314011125044817
170,TopAP (bisect),261.24419894008855,5.224883978801771,15,193,1544,1.4442025094582684
170,Hybrid#3 (TopAP N=8 adaptive),275.50923593729294,5.510184718745859,7,172,1376,1.6843849761807193
170,Hybrid#4 (TopAP+greedy),261.30827791121646,5.226165558224329,15,182,1456,1.5208552405347746
171,Random,258.6607230399314,5.1732144607986275,15,200,1600,1.3856824448567755
171,Gao matching,257.93218813918855,5.158643762783771,15,200,1600,1.3817795793170817
171,GC (Liu),257.96013152113005,5.159202630422601,15,200,1600,1.3819292760060542
171,Structured (Chen),257.9917783049223,5.1598355660984465,15,200,1600,1.3820988123477984
171,Mussbah,270.6893255407775,5.41378651081555,8,171,633,2.03004306386434
171,MJH weighted-count default,270.6893255407775,5.41378651081555,8,171,633,2.03004306386434
171,MJH weighted-count strict,277.2829558031553,5.5456591160631055,4,171,633,2.0794922002611487
171,MJH weighted-power,270.6893255407775,5.41378651081555,8,171,633,2.03004306386434
171,MJH beam-resource matching,276.11982393638027,5.522396478727606,6,171,633,2.0707692564443247
171,TopAP (bisect),257.94567062758784,5.158913412551757,15,196,1568,1.4067206178563236
171,Hybrid#3 (TopAP N=8 adaptive),270.6530648197831,5.413061296395662,8,173,1384,1.6463916347328016
171,Hybrid#4 (TopAP+greedy),257.97559987005747,5.159511997401149,15,188,1504,1.4594131616258201
172,Random,234.43509285803182,4.688701857160637,15,200,1600,1.2559022831680278
172,Gao matching,234.79176285848033,4.695835257169606,15,200,1600,1.2578130153132878
172,GC (Liu),234.77344137859848,4.695468827571969,15,200,1600,1.2577148645282064
172,Structured (Chen),234.7577247082645,4.6951544941652905,15,200,1600,1.2576306680799887
172,Mussbah,248.8682954120211,4.977365908240422,7,150,572,2.0687879582035062
172,MJH weighted-count default,248.8682954120211,4.977365908240422,7,150,572,2.0687879582035062
172,MJH weighted-count strict,255.457834182785,5.1091566836557005,3,150,572,2.1235653593847297
172,MJH weighted-power,248.8682954120211,4.977365908240422,7,150,572,2.0687879582035062
172,MJH beam-resource matching,255.00591891754672,5.100118378350935,4,150,572,2.1198086861720755
172,TopAP (bisect),234.76442624895395,4.6952885249790794,15,197,1576,1.2745659480556701
172,Hybrid#3 (TopAP N=8 adaptive),246.07031268386828,4.9214062536773655,8,169,1352,1.5275173308191092
172,Hybrid#4 (TopAP+greedy),234.77317399263035,4.695463479852607,15,181,1448,1.3730094487604487
173,Random,293.596640195606,5.87193280391212,15,200,1600,1.5728391439050327
173,Gao matching,293.57911560823976,5.871582312164795,15,200,1600,1.572745262186999
173,GC (Liu),293.9453210897881,5.878906421795762,15,200,1600,1.5747070772667222
173,Structured (Chen),293.9161409821607,5.878322819643214,15,200,1600,1.5745507552615754
173,Mussbah,310.281118407108,6.20562236814216,6,163,648,2.3885845837783046
173,MJH weighted-count default,310.281118407108,6.20562236814216,6,163,648,2.3885845837783046
173,MJH weighted-count strict,318.09933037657777,6.361986607531556,3,163,648,2.448770200869205
173,MJH weighted-power,310.281118407108,6.20562236814216,6,163,648,2.3885845837783046
173,MJH beam-resource matching,317.64825996198607,6.352965199239722,4,163,648,2.4452978018910674
173,TopAP (bisect),293.9548864450161,5.879097728900322,15,197,1576,1.5959184894992506
173,Hybrid#3 (TopAP N=8 adaptive),309.89103264327866,6.197820652865573,8,179,1432,1.8299750955756826
173,Hybrid#4 (TopAP+greedy),293.94393753335305,5.878878750667061,15,186,1488,1.6785606026459678
174,Random,278.8161917134263,5.576323834268526,15,200,1600,1.4936581698933555
174,Gao matching,279.0584993403405,5.5811699868068105,15,200,1600,1.4949562464661101
174,GC (Liu),279.01796870665993,5.580359374133199,15,200,1600,1.4947391180713927
174,Structured (Chen),278.9992013559563,5.579984027119126,15,200,1600,1.4946385786926233
174,Mussbah,296.78644418633496,5.935728883726699,7,178,695,2.1296896035568325
174,MJH weighted-count default,296.78644418633496,5.935728883726699,7,178,695,2.1296896035568325
174,MJH weighted-count strict,304.7522120335859,6.095044240671719,3,178,695,2.186850613774626
174,MJH weighted-power,296.78644418633496,5.935728883726699,7,178,695,2.1296896035568325
174,MJH beam-resource matching,300.9243664737319,6.018487329474637,5,178,695,2.159382637886468
174,TopAP (bisect),279.0202443620772,5.580404887241545,15,199,1592,1.5013869029841385
174,Hybrid#3 (TopAP N=8 adaptive),294.5300536412611,5.890601072825222,8,180,1440,1.7308328323678421
174,Hybrid#4 (TopAP+greedy),278.9926856440844,5.579853712881689,15,193,1544,1.54231917249229
175,Random,249.12693302941193,4.982538660588238,15,200,1600,1.3346085698004213
175,Gao matching,247.71702271151264,4.954340454230253,15,200,1600,1.327055478811675
175,GC (Liu),247.75764588933097,4.955152917786619,15,200,1600,1.3272731029785592
175,Structured (Chen),247.74914822302736,4.954982964460547,15,200,1600,1.3272275797662183
175,Mussbah,264.732539457223,5.294650789144461,7,164,658,2.0238459262312554
175,MJH weighted-count default,264.732539457223,5.294650789144461,7,164,658,2.0238459262312554
175,MJH weighted-count strict,270.90120526225155,5.418024105245031,4,164,658,2.0710045761856044
175,MJH weighted-power,264.732539457223,5.294650789144461,7,164,658,2.0238459262312554
175,MJH beam-resource matching,270.7356186851563,5.414712373703126,4,164,658,2.069738688281609
175,TopAP (bisect),247.76382787271243,4.9552765574542486,15,195,1560,1.3573001298664915
175,Hybrid#3 (TopAP N=8 adaptive),259.6383519757253,5.192767039514506,9,170,1360,1.6035307378840475
175,Hybrid#4 (TopAP+greedy),247.7501545664302,4.955003091328604,15,179,1432,1.4630194649855632
176,Random,253.58178620480555,5.071635724096111,15,200,1600,1.3584738546686015
176,Gao matching,253.36320934096312,5.067264186819262,15,200,1600,1.3573029071837313
176,GC (Liu),253.62365154465826,5.072473030893165,15,200,1600,1.3586981332749553
176,Structured (Chen),253.63491800648728,5.0726983601297455,15,200,1600,1.3587584893204678
176,Mussbah,267.41634934203336,5.348326986840667,7,158,603,2.129506670629098
176,MJH weighted-count default,267.41634934203336,5.348326986840667,7,158,603,2.129506670629098
176,MJH weighted-count strict,274.0071938023826,5.480143876047651,3,158,603,2.181991297234486
176,MJH weighted-power,267.41634934203336,5.348326986840667,7,158,603,2.129506670629098
176,MJH beam-resource matching,270.85691174453177,5.417138234890635,5,158,603,2.156904773268907
176,TopAP (bisect),253.61700055609805,5.072340011121961,15,198,1584,1.370779212085928
176,Hybrid#3 (TopAP N=8 adaptive),262.20101163126037,5.244020232625207,9,176,1408,1.571320485205316
176,Hybrid#4 (TopAP+greedy),253.55824528420536,5.071164905684107,15,184,1472,1.4617116369189396
177,Random,239.25362423216828,4.785072484643366,15,200,1600,1.2817158441009018
177,Gao matching,240.1435772869416,4.802871545738832,15,200,1600,1.286483449751473
177,GC (Liu),240.04071793805574,4.800814358761115,15,200,1600,1.2859324175252989
177,Structured (Chen),240.0829307639702,4.801658615279404,15,200,1600,1.2861585576641263
177,Mussbah,254.4533785213938,5.089067570427876,6,176,644,1.8667713380714603
177,MJH weighted-count default,254.4533785213938,5.089067570427876,6,176,644,1.8667713380714603
177,MJH weighted-count strict,259.28060523752606,5.185612104750521,4,176,644,1.9021857960299773
177,MJH weighted-power,254.4533785213938,5.089067570427876,6,176,644,1.8667713380714603
177,MJH beam-resource matching,257.1506895941533,5.143013791883066,5,176,644,1.886559886487479
177,TopAP (bisect),240.0668592746877,4.801337185493754,15,198,1584,1.2975418031241568
177,Hybrid#3 (TopAP N=8 adaptive),253.81205588760128,5.0762411177520255,7,179,1432,1.4988163331780995
177,Hybrid#4 (TopAP+greedy),240.07807849823428,4.801561569964686,15,190,1520,1.345603429228777
178,Random,245.64376678116275,4.912875335623255,14,200,1600,1.3159487506133722
178,Gao matching,247.3248388206626,4.946496776413252,15,200,1600,1.3249544936821214
178,GC (Liu),247.325595128161,4.94651190256322,15,200,1600,1.3249585453294344
178,Structured (Chen),247.32535400971244,4.946507080194249,15,200,1600,1.3249572536234597
178,Mussbah,261.1827998486252,5.2236559969725045,6,151,595,2.145737952831941
178,MJH weighted-count default,261.1827998486252,5.2236559969725045,6,151,595,2.145737952831941
178,MJH weighted-count strict,268.7618688854301,5.3752373777086015,3,151,595,2.2080035234929154
178,MJH weighted-power,261.1827998486252,5.2236559969725045,6,151,595,2.145737952831941
178,MJH beam-resource matching,262.7849833347552,5.255699666695104,5,151,595,2.1589006339716725
178,TopAP (bisect),245.60721817484804,4.912144363496961,14,194,1552,1.3515943401349064
178,Hybrid#3 (TopAP N=8 adaptive),257.5636628657851,5.151273257315702,9,169,1352,1.59886397723316
178,Hybrid#4 (TopAP+greedy),247.31130819728767,4.946226163945753,15,177,1416,1.4747978424526427
179,Random,277.0865568824174,5.541731137648348,15,200,1600,1.4843922690129507
179,Gao matching,276.8804676339238,5.5376093526784755,15,200,1600,1.483288219467449
179,GC (Liu),276.9874810525371,5.539749621050742,15,200,1600,1.4838615056385918
179,Structured (Chen),276.9992771403209,5.539985542806417,15,200,1600,1.483924698966005
179,Mussbah,285.6401356811644,5.7128027136232875,11,153,589,2.3319148433049683
179,MJH weighted-count default,285.6401356811644,5.7128027136232875,11,153,589,2.3319148433049683
179,MJH weighted-count strict,298.6850903884801,5.973701807769602,4,153,589,2.438411514158624
179,MJH weighted-power,285.6401356811644,5.7128027136232875,11,153,589,2.3319148433049683
179,MJH beam-resource matching,294.9723126066356,5.899446252132712,5,153,589,2.408101062167241
179,TopAP (bisect),277.0185629928497,5.540371259856994,15,195,1560,1.517563458531932
179,Hybrid#3 (TopAP N=8 adaptive),285.27025265142214,5.705405053028443,10,165,1320,1.807891751685802
