K,setup,scheme,sum_se,mean_se,tau_p_actual,ee_bps_per_hz_per_watt
70,28,Random,366.8000195913514,5.2400002798764485,15,1.877815799955724
70,28,Gao matching,366.81959981063767,5.240279997294824,15,1.8779160399861998
70,28,Mussbah,383.0350222266099,5.47192888895157,7,2.4391179790068875
70,28,Hybrid#3 (TopAP N=8 adaptive),383.6990684068156,5.481415262954509,10,2.106693274561579
70,28,MJH weighted-count strict,402.2819884682287,5.746885549546124,3,2.5616801957158786
70,28,MJH beam-resource matching,393.8295817452558,5.626136882075083,5,2.507856351922073
70,29,Random,355.065696886008,5.072367098371544,15,1.8177424755256386
70,29,Gao matching,354.59337206467035,5.0656196009238625,15,1.8153244303652067
70,29,Mussbah,370.62900836382204,5.2947001194831715,9,2.3450358542038114
70,29,Hybrid#3 (TopAP N=8 adaptive),373.9756162366848,5.342508803381212,10,1.9989787950290503
70,29,MJH weighted-count strict,387.3419523005076,5.533456461435823,3,2.450781631993426
70,29,MJH beam-resource matching,380.43238805818834,5.434748400831262,5,2.4070635864019763
70,30,Random,307.09324519390844,4.387046359912977,15,1.5721497194227396
70,30,Gao matching,307.01366161969264,4.385909451709895,15,1.5717422949813618
70,30,Mussbah,321.11536720492074,4.587362388641725,8,2.102733010902262
70,30,Hybrid#3 (TopAP N=8 adaptive),318.45470174855825,4.54935288212226,10,1.7564261713392009
70,30,MJH weighted-count strict,332.88500582428793,4.755500083204113,3,2.17980315508985
70,30,MJH beam-resource matching,327.92581271658213,4.684654467379745,5,2.1473292839519504
70,31,Random,317.062814279738,4.529468775424829,15,1.6231884690088978
70,31,Gao matching,317.2308523536841,4.531869319338345,15,1.6240487321860961
70,31,Mussbah,333.2401750951842,4.760573929931203,8,2.242783006809989
70,31,Hybrid#3 (TopAP N=8 adaptive),327.96886676023803,4.685269525146258,10,1.8007075407772952
70,31,MJH weighted-count strict,340.6738345329064,4.866769064755806,4,2.292813244192304
70,31,MJH beam-resource matching,339.3902615599013,4.84843230799859,5,2.284174502926986
70,32,Random,328.9347652632928,4.6990680751898966,15,1.6839663750680518
70,32,Gao matching,328.5272318866553,4.693246169809361,15,1.6818800267234912
70,32,Mussbah,344.7603603101268,4.925148004430383,9,2.281544324558276
70,32,Hybrid#3 (TopAP N=8 adaptive),341.2866026660616,4.875522895229452,10,1.8653788348862395
70,32,MJH weighted-count strict,359.01855571643114,5.128836510234731,3,2.375901763964691
70,32,MJH beam-resource matching,351.96908243289374,5.028129749041339,5,2.329249980254081
70,33,Random,326.30165217151,4.661452173878715,15,1.6704862739155804
70,33,Gao matching,325.970997331846,4.656728533312085,15,1.6687935016988704
70,33,Mussbah,338.857741008925,4.840824871556071,8,2.2208044195014205
70,33,Hybrid#3 (TopAP N=8 adaptive),341.7120556273694,4.8816007946767055,9,1.8933164038823682
70,33,MJH weighted-count strict,351.55789682540785,5.022255668934398,4,2.304038646589238
70,33,MJH beam-resource matching,346.52192234042496,4.950313176291785,5,2.2710338984626435
70,34,Random,344.05962715130124,4.915137530732875,15,1.7613974086244093
70,34,Gao matching,344.42975905905894,4.920425129415127,15,1.7632922818723156
70,34,Mussbah,356.4326813294403,5.091895447563433,9,2.4594568254210754
70,34,Hybrid#3 (TopAP N=8 adaptive),357.2831864250436,5.104045520357766,10,2.0071149464447
70,34,MJH weighted-count strict,369.7349879405533,5.281928399150762,4,2.5512454029065026
70,34,MJH beam-resource matching,370.06851636426325,5.286693090918046,5,2.553546815771074
70,35,Random,329.7843753255295,4.7112053617932785,15,1.6883159146358167
70,35,Gao matching,328.6387012285919,4.694838588979884,15,1.6824506888835764
70,35,Mussbah,349.6117191039455,4.994453130056365,8,2.222744126629092
70,35,Hybrid#3 (TopAP N=8 adaptive),340.1996238571301,4.859994626530431,10,1.826493439347484
70,35,MJH weighted-count strict,355.36710627101553,5.076672946728793,4,2.259335443003924
70,35,MJH beam-resource matching,354.1951798037632,5.05993114005376,5,2.2518846267709827
70,36,Random,371.9493124070789,5.313561605815413,15,1.904177367271735
70,36,Gao matching,371.91092495401415,5.313013213628774,15,1.9039808444744752
70,36,Mussbah,397.3194977259699,5.675992824656713,8,2.5928205370238295
70,36,Hybrid#3 (TopAP N=8 adaptive),390.4107658252357,5.577296654646225,9,2.0776660561013034
70,36,MJH weighted-count strict,405.43456504973767,5.791922357853395,3,2.6457776995512723
70,36,MJH beam-resource matching,401.8500000145521,5.740714285922173,5,2.6223856085697803
70,37,Random,314.2555835948887,4.489365479926982,15,1.6088169808612052
70,37,Gao matching,314.08292474913367,4.486898924987623,15,1.6079330618556333
70,37,Mussbah,332.8238561919048,4.754626517027211,8,2.1451977539251996
70,37,Hybrid#3 (TopAP N=8 adaptive),329.4462818422032,4.706375454888617,10,1.7687599579913373
70,37,MJH weighted-count strict,342.8836879533532,4.898338399333618,4,2.2100378430535503
70,37,MJH beam-resource matching,334.9181622623459,4.78454517517637,6,2.158696487849344
70,38,Random,308.3632643733665,4.405189491048093,15,1.5786515240957333
70,38,Gao matching,308.41850724197013,4.405978674885287,15,1.5789343374162295
70,38,Mussbah,320.00595611418936,4.571513658774133,9,2.047142835330827
70,38,Hybrid#3 (TopAP N=8 adaptive),312.3913839370897,4.462734056244138,11,1.677194133258054
70,38,MJH weighted-count strict,332.7705867136907,4.753865524481296,3,2.128800759435494
70,38,MJH beam-resource matching,324.8212705025878,4.640303864322683,6,2.077947375564315
70,39,Random,317.08471465764194,4.529781637966313,15,1.6233005869845152
70,39,Gao matching,317.33336969296283,4.533333852756612,15,1.6245735649810384
70,39,Mussbah,332.37473537448824,4.748210505349832,9,2.1401648518457748
70,39,Hybrid#3 (TopAP N=8 adaptive),332.41209320231997,4.748744188604571,9,1.769011982095809
70,39,MJH weighted-count strict,342.5481014585093,4.893544306550132,4,2.2056712763742525
70,39,MJH beam-resource matching,335.72395133218885,4.796056447602698,7,2.1617304930063033
70,40,Random,328.45795427981346,4.692256489711621,15,1.6815253632072362
70,40,Gao matching,329.62574201438633,4.70893917163409,15,1.6875037987084627
70,40,Mussbah,343.26821772392174,4.903831681770311,9,2.2451483674277606
70,40,Hybrid#3 (TopAP N=8 adaptive),341.72712304425033,4.88181604348929,10,1.902094474015958
70,40,MJH weighted-count strict,358.946266012586,5.127803800179801,3,2.3476907605253294
70,40,MJH beam-resource matching,347.17436188086725,4.959633741155247,7,2.270696532751814
70,41,Random,294.34613793053217,4.204944827579031,15,1.5068914911119395
70,41,Gao matching,294.1204219569325,4.201720313670464,15,1.5057359485849788
70,41,Mussbah,309.6506819517728,4.423581170739611,8,2.0723047401238506
70,41,Hybrid#3 (TopAP N=8 adaptive),303.1439135812923,4.330627336875604,10,1.649463572583435
70,41,MJH weighted-count strict,314.2724087119352,4.489605838741932,4,2.1032351621473793
70,41,MJH beam-resource matching,311.82232041944934,4.454604577420705,5,2.08683820299897
70,42,Random,349.1461265818701,4.98780180831243,15,1.7874375080983111
70,42,Gao matching,349.3909566581624,4.991299380830891,15,1.788690904393323
70,42,Mussbah,365.4552732833818,5.220789618334026,8,2.3913578202502794
70,42,Hybrid#3 (TopAP N=8 adaptive),367.12174847398467,5.244596406771209,9,1.9886520930293037
70,42,MJH weighted-count strict,376.6107305901483,5.380153294144976,4,2.464353592973248
70,42,MJH beam-resource matching,377.6853482598384,5.395504975140549,4,2.471385357339663
70,43,Random,340.7273932626825,4.867534189466893,15,1.7443381907645863
70,43,Gao matching,343.67406021372943,4.909629431624706,15,1.75942351645254
70,43,Mussbah,355.65315846729663,5.080759406675666,9,2.3343203531190504
70,43,Hybrid#3 (TopAP N=8 adaptive),354.38395101891524,5.06262787169879,10,1.9111124448260752
70,43,MJH weighted-count strict,373.0216133706772,5.328880191009674,3,2.4483177599125563
70,43,MJH beam-resource matching,367.24096006415544,5.246299429487935,5,2.4103765906962016
70,44,Random,295.65333114988476,4.223619016426925,15,1.513583606569376
70,44,Gao matching,295.6954177954066,4.224220254220095,15,1.5137990672119794
70,44,Mussbah,310.3770553779056,4.43395793397008,9,1.932388718875423
70,44,Hybrid#3 (TopAP N=8 adaptive),310.4486505459302,4.434980722084717,9,1.65212816823414
70,44,MJH weighted-count strict,322.38016256817474,4.605430893831068,3,2.0071193361167246
70,44,MJH beam-resource matching,321.77447532970547,4.596778218995793,5,2.003348364111852
70,45,Random,320.5277936832777,4.578968481189682,15,1.6409272714160976
70,45,Gao matching,320.5085829019194,4.578694041455991,15,1.6408289227060722
70,45,Mussbah,338.8248947362644,4.840355639089491,8,2.2379697799596943
70,45,Hybrid#3 (TopAP N=8 adaptive),336.8457344170413,4.812081920243447,9,1.8246507529474545
70,45,MJH weighted-count strict,351.08569032244594,5.015509861749227,3,2.3189534692529374
70,45,MJH beam-resource matching,341.43776094573553,4.8776822992247935,5,2.2552280030321925
70,46,Random,312.5155332754374,4.4645076182205345,15,1.5999088734237412
70,46,Gao matching,312.5962131678869,4.46566018811267,15,1.6003219104158033
70,46,Mussbah,327.8113723312246,4.68301960473178,9,2.104007438851702
70,46,Hybrid#3 (TopAP N=8 adaptive),328.0719944042212,4.68674277720316,10,1.7692180176391579
70,46,MJH weighted-count strict,339.4365257186898,4.849093224552711,4,2.1786217178838054
70,46,MJH beam-resource matching,338.9580782247845,4.842258260354065,5,2.175550875407787
70,47,Random,276.35643105673097,3.9479490150961567,15,1.4147940156487935
70,47,Gao matching,275.63172345647064,3.937596049378152,15,1.4110839084802254
70,47,Mussbah,294.86420065712235,4.2123457236731765,8,2.004946911234839
70,47,Hybrid#3 (TopAP N=8 adaptive),284.0318121850017,4.057597316928596,12,1.5454710012786887
70,47,MJH weighted-count strict,299.02146189982335,4.271735169997476,5,2.0332144597170703
70,47,MJH beam-resource matching,297.1894539271719,4.245563627531027,6,2.020757611045921
70,48,Random,323.12449047082964,4.616064149583281,15,1.6542209409769437
70,48,Gao matching,323.18998332205734,4.616999761743676,15,1.6545562286112152
70,48,Mussbah,340.9022100342131,4.87003157191733,8,2.2076537330468953
70,48,Hybrid#3 (TopAP N=8 adaptive),334.1785955980909,4.773979937115584,10,1.8265284204860355
70,48,MJH weighted-count strict,349.63840355131003,4.994834336447286,4,2.264228579624462
70,48,MJH beam-resource matching,347.8950254445787,4.969928934922553,5,2.252938611204922
70,49,Random,316.80360097218687,4.525765728174098,15,1.621861438424165
70,49,Gao matching,316.593370455812,4.522762435083028,15,1.6207851729819729
70,49,Mussbah,338.02883607965214,4.8289833725664595,8,2.216025497938128
70,49,Hybrid#3 (TopAP N=8 adaptive),331.5952251902797,4.737074645575424,10,1.7646648198515926
70,49,MJH weighted-count strict,348.99588765730283,4.985655537961469,3,2.2879225177756597
70,49,MJH beam-resource matching,345.2662330594692,4.932374757992417,5,2.263471912368274
