tau_p_design,setup,scheme,sum_se,mean_se,p5_se,tau_p_actual,ee_bps_per_hz_per_watt
9,72,Random,279.23745467724626,5.584749093544925,1.9896810997267047,9,1.4959149357709625
9,72,Gao matching,279.8468553067906,5.596937106135812,1.9897134902179612,9,1.4991795820006641
9,72,GC (Liu),279.1819724933182,5.583639449866364,1.9845890260514232,9,1.4956177097856336
9,72,Structured (Chen),279.3064322387844,5.5861286447756875,1.9869803572082503,9,1.4962844584220596
9,72,Mussbah,283.68751053188066,5.673750210637613,2.158565284002271,8,2.1950158787688236
9,72,MJH weighted-count default,283.68751053188066,5.673750210637613,2.158565284002271,8,2.1950158787688236
9,72,MJH weighted-count strict,293.2674196428685,5.86534839285737,2.0849233025454366,4,2.269139877306353
9,72,MJH weighted-power,283.68751053188066,5.673750210637613,2.158565284002271,8,2.1950158787688236
9,72,MJH beam-resource matching,294.1824550545778,5.883649101091557,2.0652436474970126,4,2.276219911441701
9,72,TopAP (bisect),279.34134618960724,5.586826923792144,1.9907412224883196,9,1.602723478018306
9,72,Hybrid#3 (TopAP N=8 adaptive),283.6926100200627,5.673852200401254,2.143022960223416,8,1.7001155214945831
9,72,Hybrid#4 (TopAP+greedy),279.1895796150703,5.583791592301406,1.986216816314442,9,1.6018527159363345
9,73,Random,266.7950172162795,5.335900344325591,1.0246990953484891,9,1.4292590208014977
9,73,Gao matching,266.8322803885018,5.336645607770035,1.023637622640722,9,1.4294586449384026
9,73,GC (Liu),267.45398596791165,5.349079719358233,1.0244148005359894,9,1.432789210542384
9,73,Structured (Chen),267.1159249252868,5.342318498505736,1.0247749007612348,9,1.430978169242608
9,73,Mussbah,272.42419795042497,5.4484839590085,0.9835525595416347,7,2.0290541947969145
9,73,MJH weighted-count default,272.42419795042497,5.4484839590085,0.9835525595416347,7,2.0290541947969145
9,73,MJH weighted-count strict,280.11980709756614,5.602396141951322,1.0269434607370351,3,2.0863721868805905
9,73,MJH weighted-power,272.42419795042497,5.4484839590085,0.9835525595416347,7,2.0290541947969145
9,73,MJH beam-resource matching,274.25528451067123,5.485105690213425,1.007011123879143,6,2.0426923880780414
9,73,TopAP (bisect),267.23078941683383,5.344615788336677,1.0257443691933228,9,1.5117713902517473
9,73,Hybrid#3 (TopAP N=8 adaptive),270.9700931763272,5.419401863526544,1.0840163397747815,8,1.6238719127626484
9,73,Hybrid#4 (TopAP+greedy),267.12500255398226,5.342500051079645,1.0247475694302346,9,1.5111729354364452
9,74,Random,249.16577067485633,4.9833154134971265,0.9028361926202824,9,1.334816628615302
9,74,Gao matching,249.01804609040687,4.9803609218081375,0.9484245060544444,9,1.3340252469128941
9,74,GC (Liu),248.8314501850277,4.9766290037005545,0.9156873072998504,9,1.33302562599122
9,74,Structured (Chen),248.98862194539495,4.979772438907899,0.9138383919494131,9,1.333867617564616
9,74,Mussbah,251.72611587780798,5.03452231755616,0.9090765019107009,7,2.0121723601695263
9,74,MJH weighted-count default,251.72611587780798,5.03452231755616,0.9090765019107009,7,2.0121723601695263
9,74,MJH weighted-count strict,257.2114910259327,5.144229820518653,0.8449999077259807,3,2.056019698852395
9,74,MJH weighted-power,251.72611587780798,5.03452231755616,0.9090765019107009,7,2.0121723601695263
9,74,MJH beam-resource matching,257.4796449892332,5.149592899784664,1.107195366026867,4,2.058163187188286
9,74,TopAP (bisect),248.9257667234715,4.97851533446943,0.9148457859223668,9,1.5295761179177931
9,74,Hybrid#3 (TopAP N=8 adaptive),248.9488244234452,4.978976488468904,0.9136110180670524,9,1.594377911662135
9,74,Hybrid#4 (TopAP+greedy),249.03566255389495,4.980713251077899,0.9141322789754249,9,1.4924230676421992
9,75,Random,281.24278964059766,5.624855792811953,1.3721105810815175,9,1.5066578016460592
9,75,Gao matching,281.36074303366064,5.627214860673213,1.3546130176155307,9,1.5072896948231822
9,75,GC (Liu),281.2009871193652,5.624019742387304,1.348961786371982,9,1.5064338595680282
9,75,Structured (Chen),281.34469847417097,5.62689396948342,1.3586256356381872,9,1.507203741825916
9,75,Mussbah,282.74456356409024,5.654891271281805,1.3427146020754457,7,2.205037149558778
9,75,MJH weighted-count default,282.74456356409024,5.654891271281805,1.3427146020754457,7,2.205037149558778
9,75,MJH weighted-count strict,288.12262406357013,5.762452481271403,1.349075237370207,4,2.246978975228009
9,75,MJH weighted-power,282.74456356409024,5.654891271281805,1.3427146020754457,7,2.205037149558778
9,75,MJH beam-resource matching,288.9841314472797,5.7796826289455945,1.3325301390422366,4,2.2536976040912946
9,75,TopAP (bisect),281.22788671855915,5.624557734371183,1.3533854114480528,9,1.6059458649579852
9,75,Hybrid#3 (TopAP N=8 adaptive),281.7009713262483,5.634019426524966,1.5046159222996942,8,1.647454386624582
9,75,Hybrid#4 (TopAP+greedy),281.37609436035683,5.627521887207137,1.3513905811943994,9,1.5917938583463522
9,76,Random,298.3477711923214,5.966955423846428,1.531197120457219,9,1.5982916313874362
9,76,Gao matching,297.8386244437164,5.9567724888743285,1.536816339102148,9,1.5955640595199096
9,76,GC (Liu),298.8461670082046,5.976923340164092,1.5348744545750574,9,1.600961608972525
9,76,Structured (Chen),297.9924453614238,5.9598489072284755,1.544739052167517,9,1.596388100150485
9,76,Mussbah,299.6642989073766,5.993285978147531,1.5970893003904036,8,2.312016399557987
9,76,MJH weighted-count default,299.6642989073766,5.993285978147531,1.5970893003904036,8,2.312016399557987
9,76,MJH weighted-count strict,311.6676395124502,6.233352790249004,1.5513800458125622,3,2.404626431615854
9,76,MJH weighted-power,299.6642989073766,5.993285978147531,1.5970893003904036,8,2.312016399557987
9,76,MJH beam-resource matching,309.66427550776535,6.193285510155307,1.497082357289241,4,2.389169767441964
9,76,TopAP (bisect),297.9933063052659,5.959866126105318,1.5326558757543363,9,1.8310818145645917
9,76,Hybrid#3 (TopAP N=8 adaptive),299.7329113188382,5.994658226376764,1.5982903631228065,8,1.8702136729544818
9,76,Hybrid#4 (TopAP+greedy),297.90136590932735,5.958027318186547,1.5461294051781105,9,1.76778577337154
9,77,Random,248.85613383859484,4.977122676771897,0.91535619633773,9,1.3331578598496154
9,77,Gao matching,249.49155233393424,4.989831046678685,0.9148370002155071,9,1.3365618875032195
9,77,GC (Liu),249.48185396998807,4.9896370793997615,0.9174954349150622,9,1.3365099319820792
9,77,Structured (Chen),249.47093458803718,4.9894186917607435,0.9165610755546229,9,1.3364514352930565
9,77,Mussbah,250.15144209137517,5.003028841827503,0.9848099081922015,8,2.003428664452996
9,77,MJH weighted-count default,250.15144209137517,5.003028841827503,0.9848099081922015,8,2.003428664452996
9,77,MJH weighted-count strict,255.46037348248947,5.10920746964979,1.0072076077584176,5,2.0459471693940454
9,77,MJH weighted-power,250.15144209137517,5.003028841827503,0.9848099081922015,8,2.003428664452996
9,77,MJH beam-resource matching,255.65825687822607,5.113165137564521,1.064340722067638,5,2.0475319904285496
9,77,TopAP (bisect),249.57224215856837,4.991444843171368,0.9137326577360372,9,1.5413622778707263
9,77,Hybrid#3 (TopAP N=8 adaptive),249.48384540096583,4.989676908019317,0.9136062953251609,9,1.5408163380399336
9,77,Hybrid#4 (TopAP+greedy),249.49686180158915,4.989937236031783,0.9163036167719896,9,1.445171763102317
9,78,Random,276.8106733208627,5.536213466417254,1.824555546412386,9,1.4829143213617648
9,78,Gao matching,277.7923110348477,5.555846220696955,1.8289795574640748,9,1.4881730948295417
9,78,GC (Liu),277.625542033066,5.55251084066132,1.8226813445991283,9,1.4872796894628537
9,78,Structured (Chen),277.60858068479473,5.5521716136958945,1.8261095113511918,9,1.487188825097115
9,78,Mussbah,282.5792248554603,5.651584497109207,1.5048342427376264,7,2.2000588453030065
9,78,MJH weighted-count default,282.5792248554603,5.651584497109207,1.5048342427376264,7,2.2000588453030065
9,78,MJH weighted-count strict,292.1754146808882,5.843508293617764,1.9635583163102648,2,2.274771281496567
9,78,MJH weighted-power,282.5792248554603,5.651584497109207,1.5048342427376264,7,2.2000588453030065
9,78,MJH beam-resource matching,288.5140539818112,5.770281079636224,1.7295141324372618,4,2.2462652616503824
9,78,TopAP (bisect),277.6474843697729,5.552949687395458,1.8214404494416545,9,1.6159519897358015
9,78,Hybrid#3 (TopAP N=8 adaptive),278.7000658591994,5.574001317183988,1.761427224628687,8,1.747975116453454
9,78,Hybrid#4 (TopAP+greedy),277.6357380028383,5.552714760056766,1.8218595616283126,9,1.6158836240343681
9,79,Random,262.6229582615667,5.2524591652313335,1.3713552582136097,9,1.406908704972679
9,79,Gao matching,263.2411571487641,5.264823142975282,1.3742609130727597,9,1.4102204847255222
9,79,GC (Liu),263.6319914192936,5.272639828385873,1.3730411848875907,9,1.412314239746216
9,79,Structured (Chen),263.55115348311733,5.271023069662347,1.3714002525689628,9,1.411881179373843
9,79,Mussbah,267.5913347074984,5.351826694149968,1.4974536397813085,7,2.0289491081294426
9,79,MJH weighted-count default,267.5913347074984,5.351826694149968,1.4974536397813085,7,2.0289491081294426
9,79,MJH weighted-count strict,277.0991437494317,5.5419828749886335,1.498921919913283,3,2.101039860608338
9,79,MJH weighted-power,267.5913347074984,5.351826694149968,1.4974536397813085,7,2.0289491081294426
9,79,MJH beam-resource matching,269.9520817625403,5.399041635250805,1.5265953308093296,5,2.04684892404494
9,79,TopAP (bisect),263.56969359473965,5.271393871894793,1.3725304672000984,9,1.512233479864631
9,79,Hybrid#3 (TopAP N=8 adaptive),264.7681659730744,5.295363319461488,1.5262971318409018,8,1.6105935984573903
9,79,Hybrid#4 (TopAP+greedy),263.61538712443064,5.2723077424886124,1.3740063825743487,9,1.5124956469008692
9,80,Random,267.6867513402303,5.353735026804605,1.4098050912078344,9,1.434036167894091
9,80,Gao matching,268.5569114395965,5.37113822879193,1.428043076378514,9,1.4386977398549814
9,80,GC (Liu),267.7444670067104,5.354889340134208,1.4334575486237575,9,1.4343453589645203
9,80,Structured (Chen),267.7267875388197,5.354535750776393,1.4434173795740795,9,1.4342506475293915
9,80,Mussbah,274.09481517231,5.4818963034462005,1.4172435676568333,6,2.1661295685491164
9,80,MJH weighted-count default,274.09481517231,5.4818963034462005,1.4172435676568333,6,2.1661295685491164
9,80,MJH weighted-count strict,284.2124838617422,5.6842496772348445,1.4960819064732154,2,2.246087962870385
9,80,MJH weighted-power,274.09481517231,5.4818963034462005,1.4172435676568333,6,2.1661295685491164
9,80,MJH beam-resource matching,277.67484079410076,5.553496815882015,1.4855406408095246,4,2.1944219656550206
9,80,TopAP (bisect),267.5315747522662,5.350631495045324,1.439924919464995,9,1.5721737987400564
9,80,Hybrid#3 (TopAP N=8 adaptive),273.8855208601794,5.477710417203587,1.5152729777154508,7,1.6744580447942496
9,80,Hybrid#4 (TopAP+greedy),267.78978766087835,5.355795753217567,1.4477450733932917,9,1.5736912105438496
9,81,Random,307.64185290022226,6.152837058004446,1.5428933181256685,9,1.6480813548226196
9,81,Gao matching,307.5993591856343,6.151987183712686,1.5564906820289297,9,1.6478537099230413
9,81,GC (Liu),307.5491619232792,6.150983238465584,1.5472552517447222,9,1.6475847960175676
9,81,Structured (Chen),307.56967823023297,6.15139356460466,1.5480673280541741,9,1.6476947048048198
9,81,Mussbah,315.02709332375383,6.3005418664750765,1.7199719624025607,6,2.3497794131557974
9,81,MJH weighted-count default,315.02709332375383,6.3005418664750765,1.7199719624025607,6,2.3497794131557974
9,81,MJH weighted-count strict,322.3318680028796,6.446637360057593,1.7477128131797004,3,2.4042655494993515
9,81,MJH weighted-power,315.02709332375383,6.3005418664750765,1.7199719624025607,6,2.3497794131557974
9,81,MJH beam-resource matching,319.17773568261305,6.383554713652261,1.6803197606722482,4,2.38073895337603
9,81,TopAP (bisect),307.70635538156444,6.154127107631289,1.5480483058103802,9,1.8531875857358964
9,81,Hybrid#3 (TopAP N=8 adaptive),311.543915214731,6.230878304294619,1.723821546042296,8,1.9143463477785716
9,81,Hybrid#4 (TopAP+greedy),307.57754963355694,6.1515509926711385,1.549450053000542,9,1.7987867808385807
9,82,Random,280.03082735350944,5.600616547070189,0.9644290916728404,9,1.5001651465366581
9,82,Gao matching,280.09776785990675,5.601955357198135,0.9458519685568684,9,1.500523756392358
9,82,GC (Liu),280.30241142244995,5.606048228448999,0.958060733350399,9,1.5016200611916966
9,82,Structured (Chen),280.1278175101808,5.602556350203616,0.9605316977795182,9,1.5006847366616833
9,82,Mussbah,282.813967395057,5.6562793479011395,0.9874945865374307,7,2.22055799674201
9,82,MJH weighted-count default,282.813967395057,5.6562793479011395,0.9874945865374307,7,2.22055799674201
9,82,MJH weighted-count strict,289.7558841764508,5.795117683529017,0.9242537971614968,3,2.275063539603367
9,82,MJH weighted-power,282.813967395057,5.6562793479011395,0.9874945865374307,7,2.22055799674201
9,82,MJH beam-resource matching,287.2542878174212,5.7450857563484234,0.9738101865446729,5,2.2554218654285396
9,82,TopAP (bisect),280.0956537275694,5.601913074551388,0.9612467356030149,9,1.6380661068915803
9,82,Hybrid#3 (TopAP N=8 adaptive),283.10765856819273,5.662153171363855,0.8483352955324823,8,1.6718133471868084
9,82,Hybrid#4 (TopAP+greedy),280.1528708182961,5.603057416365922,0.9613091454311093,9,1.6150242360778024
9,83,Random,294.0314020120688,5.880628040241375,1.4629097607488835,9,1.5751682250646546
9,83,Gao matching,294.2296336299218,5.884592672598436,1.4636197056260545,9,1.5762301801602958
9,83,GC (Liu),294.35798246776756,5.887159649355351,1.4606809980573532,9,1.5769177632201836
9,83,Structured (Chen),294.30965242744253,5.886193048548851,1.4664057372428059,9,1.576658852289871
9,83,Mussbah,300.7800690632891,6.015601381265782,1.6794630475355543,7,2.2928514075642363
