K,setup,scheme,sum_se,mean_se,tau_p_actual,ee_bps_per_hz_per_watt
35,13,Mussbah,178.47604342116796,5.099315526319084,5,2.7899233007503526
35,13,Hybrid#3 (TopAP N=8 adaptive),170.75848662670992,4.8788139036202836,8,1.7938386059008309
35,13,MJH weighted-count strict,182.87531204932404,5.225008915694972,2,2.858692317682162
35,13,MJH beam-resource matching,176.81311127398803,5.051803179256801,4,2.763928477825934
35,14,Random,170.19182307716326,4.862623516490379,10,1.7425783932815353
35,14,Gao matching,170.22798214089534,4.863656632597009,10,1.7429486226030242
35,14,Mussbah,174.3969013182329,4.982768609092369,6,2.8673482802438754
35,14,Hybrid#3 (TopAP N=8 adaptive),165.68626015749427,4.733893147356979,9,1.7557710366389363
35,14,MJH weighted-count strict,179.34210514462615,5.1240601469893186,2,2.948654895097024
35,14,MJH beam-resource matching,174.71271096906582,4.9917917419733095,4,2.872540667564725
35,15,Random,188.9469672711485,5.398484779175671,10,1.9346105863940122
35,15,Gao matching,188.43468727065888,5.383848207733111,10,1.9293653986756885
35,15,Mussbah,195.23036635525722,5.578010467293064,6,3.0812062975288512
35,15,Hybrid#3 (TopAP N=8 adaptive),187.7860501061124,5.365315717317498,9,2.043559083407408
35,15,MJH weighted-count strict,201.3460550892496,5.7527444311214175,2,3.177726623709124
35,15,MJH beam-resource matching,198.2721036707811,5.664917247736603,5,3.1292122524783297
35,16,Random,175.6819459709881,5.01948417059966,10,1.7987912556756462
35,16,Gao matching,176.05828638711412,5.0302367539175465,10,1.802644570516527
35,16,Mussbah,182.82714339920452,5.2236326685487,6,2.9371394998265696
35,16,Hybrid#3 (TopAP N=8 adaptive),176.18631069566558,5.033894591304731,10,1.9703967645368008
35,16,MJH weighted-count strict,185.30291212686797,5.294368917910513,3,2.9769130147831424
35,16,MJH beam-resource matching,188.3151617852775,5.380433193865072,4,3.025305158808143
35,17,Random,210.16023577202574,6.004578164915022,10,2.151811287768182
35,17,Gao matching,210.11401783070895,6.00325765230597,10,2.1513380665260304
35,17,Mussbah,226.21308874952953,6.463231107129415,5,3.340828839188661
35,17,Hybrid#3 (TopAP N=8 adaptive),211.12047879496077,6.032013679856022,11,2.297493194467697
35,17,MJH weighted-count strict,229.07598917256496,6.545028262073284,2,3.3831095946916827
35,17,MJH beam-resource matching,226.1726381129456,6.462075374655589,4,3.3402314438124248
35,18,Random,183.90062194764536,5.254303484218439,10,1.8829415216482461
35,18,Gao matching,183.4625335130645,5.241786671801843,10,1.8784559745364968
35,18,Mussbah,190.16192606297875,5.433197887513678,6,2.949771345340932
35,18,Hybrid#3 (TopAP N=8 adaptive),183.69415195498462,5.248404341570989,10,1.9990294943863385
35,18,MJH weighted-count strict,202.9575567319693,5.798787335199123,2,3.1482557921194823
35,18,MJH beam-resource matching,196.5894341810589,5.616840976601683,5,3.049474159995743
35,19,Random,188.84091863961703,5.395454818274772,10,1.933524764228161
35,19,Gao matching,189.36844799584568,5.410527085595591,10,1.938926088694666
35,19,Mussbah,198.0253623354564,5.657867495298754,5,3.2164379372299363
35,19,Hybrid#3 (TopAP N=8 adaptive),188.21881270264151,5.377680362932614,9,2.0482685702654377
35,19,MJH weighted-count strict,203.44491954706754,5.812711987059073,2,3.3044653960000145
35,19,MJH beam-resource matching,198.95416075342575,5.684404592955022,4,3.2315239970778413
35,20,Random,207.62265580905765,5.93207588025879,10,2.1258292403657784
35,20,Gao matching,207.87792840571024,5.939369383020292,10,2.1284429529594906
35,20,Mussbah,220.3749824824838,6.296428070928108,4,3.3649316577042954
35,20,Hybrid#3 (TopAP N=8 adaptive),207.80551815974698,5.937300518849914,10,2.2614185344309092
35,20,MJH weighted-count strict,223.52205261651162,6.38634436047176,2,3.412984643590965
35,20,MJH beam-resource matching,223.0808811834643,6.373739462384695,3,3.4062483448295864
35,21,Random,200.18835948472488,5.719667413849282,10,2.04971016537261
35,21,Gao matching,199.61261292144096,5.70321751204117,10,2.04381514936629
35,21,Mussbah,211.79553205270653,6.051300915791615,5,3.437030244546668
35,21,Hybrid#3 (TopAP N=8 adaptive),199.57323049111798,5.702092299746228,10,2.152506530553133
35,21,MJH weighted-count strict,221.98957890666642,6.342559397333327,2,3.602459831336377
35,21,MJH beam-resource matching,219.60866758623507,6.274533359606717,3,3.5638222635907573
35,22,Random,187.9534790301114,5.370099400860326,10,1.9244383518441441
35,22,Gao matching,189.3397581417697,5.409707375479134,10,1.9386323359225568
35,22,Mussbah,196.71403354560718,5.620400958445919,6,2.8876867400818225
35,22,Hybrid#3 (TopAP N=8 adaptive),189.93846318459146,5.42681323384547,9,2.0305225462940735
35,22,MJH weighted-count strict,204.34813926993434,5.838518264855267,2,2.9997524909343727
35,22,MJH beam-resource matching,200.92926746777897,5.740836213365114,4,2.9495647611055564
35,23,Random,218.86217579180993,6.253205022623141,10,2.2409096497454946
35,23,Gao matching,218.79408059539307,6.251259445582659,10,2.240212429304366
35,23,Mussbah,233.96939550812965,6.684839871660847,4,3.404594312926001
35,23,Hybrid#3 (TopAP N=8 adaptive),220.3925097073659,6.296928848781882,9,2.3770538526769642
35,23,MJH weighted-count strict,237.2643157275815,6.778980449359471,2,3.452540184719737
35,23,MJH beam-resource matching,233.29310370668028,6.665517248762294,3,3.3947532855724343
35,24,Random,196.1846205436298,5.605274872675137,10,2.008716251299964
35,24,Gao matching,196.13562382063157,5.603874966303759,10,2.0082145783682415
35,24,Mussbah,205.79108181271653,5.879745194649043,5,3.1994053089324472
35,24,Hybrid#3 (TopAP N=8 adaptive),202.73452570844512,5.792415020241289,8,2.167317869488946
35,24,MJH weighted-count strict,214.0084489738298,6.114527113537994,2,3.3271595725726915
35,24,MJH beam-resource matching,210.2381409711636,6.006804027747531,4,3.268543118770196
35,25,Random,153.8957383181629,4.397021094804654,10,1.575724283121122
35,25,Gao matching,153.8306796076468,4.3951622745041945,10,1.5750581529793188
35,25,Mussbah,160.67036479516395,4.590581851290398,7,2.6237607881198186
35,25,Hybrid#3 (TopAP N=8 adaptive),152.41080822410075,4.354594520688593,11,1.75302376947111
35,25,MJH weighted-count strict,167.87770485266154,4.796505852933187,3,2.7414572672036615
35,25,MJH beam-resource matching,164.00237406108772,4.685782116031078,4,2.6781727841884666
35,26,Random,201.33492215631026,5.7524263473231505,10,2.061449714911027
35,26,Gao matching,201.41000889688308,5.754571682768088,10,2.062218521128496
35,26,Mussbah,209.71557971361105,5.991873706103173,4,3.2390173967299893
35,26,Hybrid#3 (TopAP N=8 adaptive),201.72381225959867,5.76353749313139,8,2.1009249671195835
35,26,MJH weighted-count strict,214.44727723033975,6.127065063723993,2,3.312097568425758
35,26,MJH beam-resource matching,211.79406305579184,6.051258944451195,3,3.2711191781681195
35,27,Random,175.64433657933506,5.018409616552431,10,1.7984061765802226
35,27,Gao matching,177.19286643760523,5.062653326788721,10,1.8142614311017602
35,27,Mussbah,188.4375177912244,5.383929079749269,5,3.0377632573345505
35,27,Hybrid#3 (TopAP N=8 adaptive),177.22870000108537,5.063677142888153,10,1.894649799566169
35,27,MJH weighted-count strict,195.4050422341626,5.58300120669036,2,3.1500853150406396
35,27,MJH beam-resource matching,188.4646124249042,5.38470321214012,5,3.0382000444649915
35,28,Random,190.18750057133232,5.433928587752352,10,1.947312292539239
35,28,Gao matching,189.7172816312778,5.420493760893652,10,1.9424977641427765
35,28,Mussbah,205.55648746146662,5.873042498899046,4,3.4862733549164706
35,28,Hybrid#3 (TopAP N=8 adaptive),194.0896961427325,5.545419889792357,9,2.150776944974411
35,28,MJH weighted-count strict,205.05536973988387,5.858724849710968,2,3.477774312234795
35,28,MJH beam-resource matching,205.70860160120563,5.877388617177304,4,3.4888532368692484
35,29,Random,191.28085487473678,5.4651672821353365,10,1.9585070464990115
35,29,Gao matching,191.56657364112448,5.4733306754607,10,1.9614324946190222
35,29,Mussbah,197.6466793305148,5.647047980871851,8,3.0720690015623253
35,29,Hybrid#3 (TopAP N=8 adaptive),191.46898958721172,5.47054255963462,10,2.1217359636591935
35,29,MJH weighted-count strict,210.55850147202779,6.01595718491508,2,3.2727605016117476
35,29,MJH beam-resource matching,205.8196711868897,5.880562033911135,3,3.199103743643693
35,30,Random,206.8555300465734,5.910158001330668,10,2.117974710374472
35,30,Gao matching,207.22566566965804,5.9207333048473725,10,2.121764494911175
35,30,Mussbah,216.02931480786933,6.1722661373676955,5,3.261476243891138
35,30,Hybrid#3 (TopAP N=8 adaptive),212.9097040351797,6.083134401005134,9,2.2174244475109846
35,30,MJH weighted-count strict,222.2067527387116,6.3487643639631886,3,3.354739359952367
35,30,MJH beam-resource matching,221.33408519515342,6.323831005575812,3,3.3415643681015563
35,31,Random,153.97746105763403,4.399356030218115,10,1.5765610347198025
35,31,Gao matching,153.39091952116135,4.38259770060461,10,1.5705554899777614
35,31,Mussbah,164.43020309757247,4.698005802787785,4,2.592854713759356
35,31,Hybrid#3 (TopAP N=8 adaptive),155.70233797722017,4.4486382279205765,9,1.7097621300573225
35,31,MJH weighted-count strict,168.50560946924725,4.814445984835635,2,2.657118677570259
35,31,MJH beam-resource matching,167.63418536633446,4.7895481533238415,3,2.6433774302181523
35,32,Random,210.41106319525954,6.011744662721701,10,2.1543794866408827
35,32,Gao matching,210.37436231840562,6.01069606624016,10,2.1540037097447677
35,32,Mussbah,222.81266701605637,6.366076200458753,4,3.590471080454258
35,32,Hybrid#3 (TopAP N=8 adaptive),210.96779696818848,6.027651341948243,9,2.2958316528686513
35,32,MJH weighted-count strict,228.81066874328312,6.537447678379517,2,3.6871247044628537
35,32,MJH beam-resource matching,229.1799901787632,6.547999719393235,2,3.6930760623961416
35,33,Random,198.2350648262924,5.663858995036925,10,2.0297105613613557
35,33,Gao matching,198.30488513915222,5.665853861118634,10,2.0304254451107737
35,33,Mussbah,205.597571582137,5.8742163309182,6,3.152047806349198
35,33,Hybrid#3 (TopAP N=8 adaptive),198.81164589543027,5.680332739869437,9,2.1442924238227246
35,33,MJH weighted-count strict,215.89039724439442,6.168297064125555,2,3.3098486903780833
35,33,MJH beam-resource matching,209.8554864250707,5.995871040716305,3,3.217326549852883
35,34,Random,190.29445587956144,5.436984453701755,10,1.9484073980842471
35,34,Gao matching,190.44895260289198,5.441398645796913,10,1.949989275797529
35,34,Mussbah,203.21204094525373,5.806058312721535,4,3.2667244820263703
35,34,Hybrid#3 (TopAP N=8 adaptive),191.06942103814004,5.459126315375429,9,2.0981268781640563
35,34,MJH weighted-count strict,208.41592073831174,5.954740592523192,2,3.350379178088818
35,34,MJH beam-resource matching,205.42665265986093,5.8693329331388835,3,3.3023253562296797
35,35,Random,199.1087259740604,5.688820742116012,10,2.0386558973453286
35,35,Gao matching,198.94888799817969,5.6842539428051335,10,2.0370193310393825
35,35,Mussbah,208.5266138012055,5.957903251463015,5,3.2353952129689776
35,35,Hybrid#3 (TopAP N=8 adaptive),198.92663945637722,5.6836182701822064,10,2.1455326923211637
35,35,MJH weighted-count strict,215.94763041745225,6.169932297641493,3,3.350536015372537
35,35,MJH beam-resource matching,215.81718449384482,6.166205271252709,3,3.34851208130917
35,36,Random,180.08816555291637,5.145376158654753,10,1.8439061319411234
35,36,Gao matching,179.50579173693745,5.128736906769642,10,1.8379432601051617
35,36,Mussbah,192.78728387459068,5.508208110702591,5,3.129833062523795
35,36,Hybrid#3 (TopAP N=8 adaptive),183.51351264300598,5.2432432183716,8,1.9970637088202339
35,36,MJH weighted-count strict,196.4110721542127,5.611744918691791,3,3.1886639778269283
35,36,MJH beam-resource matching,194.2626394494815,5.550361127128043,4,3.153784936135313
35,37,Random,170.65717746417573,4.875919356119307,10,1.7473431139676698
35,37,Gao matching,170.44907455409606,4.869973558688459,10,1.7452123674480826
35,37,Mussbah,179.74293468620203,5.135512419605773,5,2.826517122571648
35,37,Hybrid#3 (TopAP N=8 adaptive),172.86090111671584,4.938882889049024,9,1.831800435712284
35,37,MJH weighted-count strict,182.4171344997716,5.211918128564903,3,2.8685697994984394
35,37,MJH beam-resource matching,182.01566219932397,5.200447491409256,3,2.862256514731867
35,38,Random,173.18457809945465,4.948130802841561,10,1.773220936171891
35,38,Gao matching,171.71307709156457,4.9060879169018445,10,1.7581543729511733
35,38,Mussbah,181.31535408883255,5.180438688252359,4,2.824813368646124
35,38,Hybrid#3 (TopAP N=8 adaptive),172.15392030341403,4.918683437240401,9,1.8904164015748246
35,38,MJH weighted-count strict,187.78964801081867,5.365418514594819,2,2.925680016786747
35,38,MJH beam-resource matching,181.31970778297455,5.180563079513559,4,2.824881197283567
35,39,Random,187.06738848900076,5.344782528257165,10,1.915365752447107
35,39,Gao matching,186.56155572470038,5.330330163562868,10,1.910186577386011
35,39,Mussbah,198.85303669992862,5.681515334283675,5,3.3017440231336392
35,39,Hybrid#3 (TopAP N=8 adaptive),189.16417337853878,5.404690667958251,8,1.9701181049665555
35,39,MJH weighted-count strict,199.5493659381895,5.701410455376843,2,3.3133058324915243
35,39,MJH beam-resource matching,199.87829315926336,5.710808375978953,3,3.3187673205545174
35,40,Random,161.62395474583883,4.617827278452538,10,1.6548527789676333
35,40,Gao matching,161.30300325233668,4.608657235781048,10,1.6515665862013995
35,40,Mussbah,168.1352630484985,4.8038646585285285,5,2.710474699188562
35,40,Hybrid#3 (TopAP N=8 adaptive),157.16083393140732,4.490309540897353,11,1.7906665468827268
35,40,MJH weighted-count strict,175.0210583273344,5.000601666495268,2,2.8214792175072043
35,40,MJH beam-resource matching,171.10443592899824,4.88869816939995,4,2.7583401369569023
35,41,Random,177.55187803507155,5.0729108010020445,10,1.8179373177652378
35,41,Gao matching,176.83967701952676,5.052562200557907,10,1.8106451571965199
35,41,Mussbah,184.75843161715258,5.278812331918645,5,2.831040656084265
35,41,Hybrid#3 (TopAP N=8 adaptive),176.98878009349914,5.05682228838569,9,1.8755434132126367
35,41,MJH weighted-count strict,191.1499083991253,5.461425954260723,2,2.928976812306234
35,41,MJH beam-resource matching,185.83699700805124,5.309628485944321,4,2.8475674388954917
35,42,Random,179.58472500275246,5.130992142935785,10,1.838751450540128
35,42,Gao matching,179.80088422902153,5.137168120829187,10,1.8409646849387873
35,42,Mussbah,191.0397713797367,5.458279182278191,6,2.9098997950760843
35,42,Hybrid#3 (TopAP N=8 adaptive),182.42475418888228,5.212135833968065,9,1.9163941611368183
35,42,MJH weighted-count strict,196.22933780820108,5.606552508805745,2,2.9889467818770954
35,42,MJH beam-resource matching,192.87084148904285,5.51059547111551,4,2.9377904824306498
35,43,Random,188.15238151176456,5.375782328907559,10,1.9264748960248932
35,43,Gao matching,185.52815667452282,5.300804476414938,10,1.8996056997391417
35,43,Mussbah,196.3007935372134,5.60859410106324,5,3.0035312929649622
35,43,Hybrid#3 (TopAP N=8 adaptive),190.11370334689818,5.431820095625662,9,2.0876321743802877
35,43,MJH weighted-count strict,201.1020145489182,5.745771844254805,2,3.0769931333031804
35,43,MJH beam-resource matching,201.25222886918925,5.750063681976836,3,3.0792915112335786
35,44,Random,180.04856121634646,5.144244606181327,10,1.8435006267885305
35,44,Gao matching,180.04815591597122,5.144233026170606,10,1.843496476955337
35,44,Mussbah,190.05790297880796,5.430225799394513,5,3.0604315983812778
35,44,Hybrid#3 (TopAP N=8 adaptive),180.27792191662328,5.150797769046379,10,1.9272472721598928
35,44,MJH weighted-count strict,194.7365408575078,5.563901167357366,3,3.1357699609378358
35,44,MJH beam-resource matching,193.9278373970387,5.540795354201106,3,3.122747710427075
35,45,Random,188.64960444921124,5.389988698548892,10,1.9315659158622314
35,45,Gao matching,188.54920798559132,5.387120228159752,10,1.9305379657227781
35,45,Mussbah,201.12170681103902,5.746334480315401,5,3.1734345996587443
35,45,Hybrid#3 (TopAP N=8 adaptive),191.9501166854035,5.484289048154385,9,2.088874036659873
35,45,MJH weighted-count strict,206.41802695074773,5.897657912878507,2,3.2570035283871204
35,45,MJH beam-resource matching,201.25529318909116,5.750151233974033,4,3.175542416069392
35,46,Random,180.42781366989095,5.155080390568313,10,1.8473837577121943
35,46,Gao matching,180.53170146458598,5.158048613273885,10,1.8484474552687986
35,46,Mussbah,191.99806953521153,5.485659129577472,5,3.0313889195602055
35,46,Hybrid#3 (TopAP N=8 adaptive),181.6109083025391,5.18888309435826,9,1.9942632683294923
35,46,MJH weighted-count strict,196.7223353839394,5.62063815382684,2,3.105978665079829
35,46,MJH beam-resource matching,194.688988595345,5.562542531295572,4,3.0738748791433874
35,47,Random,195.93831477430197,5.598237564980057,10,2.006194349224935
35,47,Gao matching,195.41279850052098,5.5832228143005995,10,2.000813636524106
35,47,Mussbah,203.97345146465375,5.827812898990107,5,3.0242184164967942
35,47,Hybrid#3 (TopAP N=8 adaptive),195.2407595650991,5.578307416145688,9,2.087206338335135
35,47,MJH weighted-count strict,206.63208731655357,5.903773923330102,3,3.0636367596602785
35,47,MJH beam-resource matching,206.26367290296503,5.8932477972275725,4,3.0581744524508014
35,48,Random,194.86593472950855,5.567598135128816,10,1.9952143487662994
35,48,Gao matching,193.9681745870041,5.541947845342975,10,1.9860222653959467
35,48,Mussbah,205.15598995659647,5.861599713045614,5,3.004554516194144
35,48,Hybrid#3 (TopAP N=8 adaptive),193.08546713885144,5.516727632538613,11,2.082532451614432
35,48,MJH weighted-count strict,210.78377876135465,6.022393678895847,2,3.0869747188560326
35,48,MJH beam-resource matching,208.63083995904714,5.960881141687061,3,3.0554444574050694
35,49,Random,166.78236304808968,4.765210372802562,10,1.7076692462261744
35,49,Gao matching,166.97650478837798,4.770757279667943,10,1.7096570456147917
35,49,Mussbah,175.71396349363397,5.02039895696097,4,2.7151269146582635
35,49,Hybrid#3 (TopAP N=8 adaptive),167.85739751731055,4.79592564335173,9,1.7787784971809666
35,49,MJH weighted-count strict,180.8067945045753,5.165908414416437,2,2.7938211872970684
35,49,MJH beam-resource matching,178.2688986053277,5.093397103009363,3,2.754605695678512
40,0,Random,210.73245783476017,5.268311445869005,10,2.1108426494299852
40,0,Gao matching,210.78892114273464,5.269723028568366,10,2.1114082251359068
40,0,Mussbah,222.72687181780586,5.568171795445147,5,3.4287651851362035
40,0,Hybrid#3 (TopAP N=8 adaptive),210.74404804308924,5.268601201077231,10,2.1285485872544996
40,0,MJH weighted-count strict,229.15292481967617,5.728823120491905,2,3.5276909529648677
40,0,MJH beam-resource matching,222.67632861134123,5.566908215283531,4,3.4279870985710006
40,1,Random,174.5238600392068,4.36309650098017,10,1.74815218737102
40,1,Gao matching,174.787362800711,4.369684070017775,10,1.7507916140304947
40,1,Mussbah,178.04505678914893,4.451126419728723,7,2.7703387898003005
40,1,Hybrid#3 (TopAP N=8 adaptive),177.55642944767925,4.438910736191981,9,1.8551825453828048
40,1,MJH weighted-count strict,187.79402121615018,4.694850530403754,3,2.922030360459795
40,1,MJH beam-resource matching,182.88200523175811,4.5720501307939525,5,2.845600558570963
40,2,Random,148.92733275031304,3.723183318757826,10,1.4917595934922845
40,2,Gao matching,148.85449316781364,3.7213623291953413,10,1.4910299816475494
40,2,Mussbah,154.48810679396806,3.8622026698492014,6,2.180085236285358
40,2,Hybrid#3 (TopAP N=8 adaptive),149.02624789684074,3.7256561974210185,10,1.5706261854576578
40,2,MJH weighted-count strict,162.5315731893882,4.0632893297347055,2,2.293591982539935
40,2,MJH beam-resource matching,156.61365585549493,3.9153413963873733,4,2.210080283957312
40,3,Random,209.11329953179296,5.227832488294824,10,2.0946240353768917
40,3,Gao matching,209.41503199588252,5.235375799897063,10,2.0976463972876385
40,3,Mussbah,220.7102076575507,5.517755191438768,6,3.0821860722571968
40,3,Hybrid#3 (TopAP N=8 adaptive),209.6494676072191,5.241236690180477,11,2.190503797376256
40,3,MJH weighted-count strict,227.05059234851086,5.676264808712771,2,3.170728625837462
40,3,MJH beam-resource matching,223.55969536727002,5.588992384181751,4,3.1219787552743403
40,4,Random,167.1668706448673,4.179171766121682,10,1.6744594722357327
40,4,Gao matching,167.5027329580215,4.187568323950538,10,1.6778237024175782
40,4,Mussbah,173.45502526775167,4.336375631693792,6,2.321918146460466
40,4,Hybrid#3 (TopAP N=8 adaptive),166.38657244434233,4.159664311108559,11,1.6805309900952008
40,4,MJH weighted-count strict,181.3554975493903,4.533887438734757,2,2.4276761083761143
40,4,MJH beam-resource matching,178.33415409586388,4.458353852396597,4,2.3872315482914273
40,5,Random,203.34796027956378,5.083699006989095,10,2.0368743934513907
40,5,Gao matching,203.25266242665646,5.081316560666411,10,2.035919823973187
40,5,Mussbah,215.49186061254358,5.387296515313589,5,3.0715076937290924
40,5,Hybrid#3 (TopAP N=8 adaptive),203.3780295060676,5.08445073765169,10,2.1434536747521618
40,5,MJH weighted-count strict,218.52606566168245,5.463151641542061,3,3.114755657370459
40,5,MJH beam-resource matching,216.69072205432803,5.417268051358201,4,3.088595634460074
40,6,Random,185.16343933809617,4.629085983452404,10,1.8547256027188268
40,6,Gao matching,185.51999127710332,4.637999781927583,10,1.85829707456197
40,6,Mussbah,193.48429717984084,4.837107429496021,6,2.63860213896185
40,6,Hybrid#3 (TopAP N=8 adaptive),185.51883968777994,4.637970992194498,10,1.873769948870768
40,6,MJH weighted-count strict,197.7766811537696,4.94441702884424,3,2.697138638822233
40,6,MJH beam-resource matching,196.79974777161868,4.919993694290467,4,2.6838159116069558
40,7,Random,206.5293656122913,5.163234140307282,10,2.0687415587207814
40,7,Gao matching,206.9010013163898,5.1725250329097445,10,2.072464120030616
40,7,Mussbah,216.56584377705127,5.414146094426282,6,3.054381699643429
40,7,Hybrid#3 (TopAP N=8 adaptive),206.91086434807644,5.172771608701911,10,2.125250682339226
40,7,MJH weighted-count strict,223.91799827515996,5.597949956878999,2,3.158074349233604
40,7,MJH beam-resource matching,218.79906000098703,5.469976500024676,4,3.0858783320152368
40,8,Random,210.02075783153686,5.250518945788421,10,2.1037137679285833
40,8,Gao matching,209.8953304060604,5.24738326015151,10,2.102457399726816
40,8,Mussbah,219.48048330371662,5.487012082592916,5,3.224887718433451
40,8,Hybrid#3 (TopAP N=8 adaptive),209.93760752941253,5.248440188235313,10,2.156339373750707
40,8,MJH weighted-count strict,226.0275174717753,5.650687936794382,2,3.32108511039709
40,8,MJH beam-resource matching,223.02807338861425,5.575701834715356,4,3.277013445161468
40,9,Random,208.6580758643727,5.216451896609318,10,2.090064198975353
40,9,Gao matching,208.53419047300903,5.213354761825226,10,2.0888232768581876
40,9,Mussbah,221.8322059858371,5.545805149645927,5,2.8996410524923157
40,9,Hybrid#3 (TopAP N=8 adaptive),204.09848913084636,5.102462228271159,11,2.078748828356948
40,9,MJH weighted-count strict,226.95255495685223,5.673813873921306,2,2.9665708024511206
40,9,MJH beam-resource matching,223.0861817696051,5.577154544240128,4,2.9160321785927206
40,10,Random,192.14540934772845,4.803635233693211,10,1.924661863249367
40,10,Gao matching,192.13042818964627,4.803260704741157,10,1.9245118015657392
40,10,Mussbah,204.46293990705792,5.1115734976764475,5,2.749143150417595
40,10,Hybrid#3 (TopAP N=8 adaptive),194.45569432803944,4.861392358200986,9,1.9805366932069879
40,10,MJH weighted-count strict,208.7709801596031,5.219274503990078,2,2.8070676787325626
40,10,MJH beam-resource matching,204.3782486924926,5.1094562173123155,5,2.7480044194938946
40,11,Random,188.90935404749547,4.722733851187387,10,1.892247285951541
40,11,Gao matching,188.51974346525083,4.712993586631271,10,1.8883446757788067
40,11,Mussbah,197.97116381765449,4.949279095441362,6,2.771799558748138
40,11,Hybrid#3 (TopAP N=8 adaptive),188.8965450672852,4.72241362668213,10,1.9402195847020651
40,11,MJH weighted-count strict,202.89476687055662,5.072369171763915,2,2.8407350567586223
40,11,MJH beam-resource matching,204.59845148302017,5.114961287075504,3,2.864588390577592
40,12,Random,184.5821399590367,4.614553498975917,10,1.8489029044310858
40,12,Gao matching,184.67553689965985,4.616888422491496,10,1.849838433051685
40,12,Mussbah,195.91090271521756,4.897772567880439,5,2.851341215988613
40,12,Hybrid#3 (TopAP N=8 adaptive),184.68814872707338,4.617203718176834,10,1.8810539676836535
40,12,MJH weighted-count strict,199.4890232996983,4.987225582492457,4,2.9034181680974895
40,12,MJH beam-resource matching,199.705724659601,4.992643116490025,4,2.9065720993513797
40,13,Random,184.00865596831807,4.600216399207952,10,1.8431584905006821
40,13,Gao matching,183.93417197427635,4.598354299356909,10,1.8424124070879104
40,13,Mussbah,193.63333225213273,4.840833306303319,5,2.878735302821737
40,13,Hybrid#3 (TopAP N=8 adaptive),186.06363479998652,4.651590869999663,9,1.9111218159717869
40,13,MJH weighted-count strict,197.14337800141578,4.928584450035395,2,2.930918945459376
40,13,MJH beam-resource matching,196.0981458958766,4.902453647396915,4,2.9153795415413546
40,14,Random,180.55849244742865,4.513962311185717,10,1.8085992565685678
40,14,Gao matching,181.3275409351368,4.53318852337842,10,1.816302580318566
40,14,Mussbah,186.38539104357704,4.659634776089426,6,2.7564327876105157
40,14,Hybrid#3 (TopAP N=8 adaptive),176.02529287303668,4.400632321825917,11,1.85517610616234
40,14,MJH weighted-count strict,192.3662236432159,4.809155591080398,3,2.844882654751659
40,14,MJH beam-resource matching,189.06422805842604,4.726605701460651,4,2.796049809840912
40,15,Random,189.22122533588646,4.730530633397161,10,1.8953712053678113
40,15,Gao matching,188.9016625543293,4.722541563858233,10,1.8921702426143172
40,15,Mussbah,199.49706972342713,4.9874267430856785,5,2.859626399590432
40,15,Hybrid#3 (TopAP N=8 adaptive),189.19864047349827,4.7299660118374565,10,1.9940134249797816
40,15,MJH weighted-count strict,204.48534181786698,5.1121335454466745,2,2.931129176996517
40,15,MJH beam-resource matching,202.02578870064826,5.050644717516207,4,2.895873506149099
40,16,Random,214.9314457362077,5.373286143405193,9,2.1529026284094264
40,16,Gao matching,209.94769939195345,5.248692484798836,10,2.1029819638593006
40,16,Mussbah,222.41175089334948,5.560293772333737,5,3.0886946079391207
40,16,Hybrid#3 (TopAP N=8 adaptive),214.95238610615343,5.3738096526538355,9,2.2267167069007607
40,16,MJH weighted-count strict,231.0357385050475,5.775893462626188,2,3.208458352112684
40,16,MJH beam-resource matching,222.3735408066712,5.55933852016678,5,3.08816397370681
40,17,Random,208.17501368555082,5.20437534213877,10,2.0852255127100254
40,17,Gao matching,208.45776321429193,5.211444080357298,10,2.0880577283568478
40,17,Mussbah,220.88878864012787,5.522219716003197,5,3.412288187025663
40,17,Hybrid#3 (TopAP N=8 adaptive),205.64467337377818,5.141116834344454,11,2.205699035113817
40,17,MJH weighted-count strict,225.4987962941961,5.637469907354903,3,3.4835035472841835
40,17,MJH beam-resource matching,226.514606154269,5.662865153856725,3,3.4991957696334044
40,18,Random,204.3061183464044,5.107652958660109,10,2.046471970080846
40,18,Gao matching,204.55504356444348,5.113876089111087,10,2.0489653779410033
40,18,Mussbah,214.15146076519258,5.353786519129814,4,3.145893557416403
40,18,Hybrid#3 (TopAP N=8 adaptive),201.96853685247214,5.049213421311803,11,2.1102502762121604
40,18,MJH weighted-count strict,220.84390308642463,5.521097577160615,2,3.244205803835442
40,18,MJH beam-resource matching,218.3646328310257,5.459115820775642,3,3.207785224234047
40,19,Random,194.20913207877717,4.855228301969429,9,1.945333543360039
40,19,Gao matching,190.47478674043143,4.761869668510785,10,1.907927746982619
40,19,Mussbah,198.4268272659674,4.9606706816491855,6,3.019352701163563
40,19,Hybrid#3 (TopAP N=8 adaptive),190.41909434105628,4.760477358526407,10,1.955858197460135
40,19,MJH weighted-count strict,203.0666279192513,5.076665697981282,5,3.0899540146471245
40,19,MJH beam-resource matching,203.20265654857718,5.080066413714429,5,3.0920238880359694
40,20,Random,188.11244221337984,4.702811055334496,10,1.8842648635730872
40,20,Gao matching,188.2177172790628,4.70544293197657,10,1.8853193717435344
40,20,Mussbah,199.0697279476621,4.976743198691553,5,2.7834782868867487
40,20,Hybrid#3 (TopAP N=8 adaptive),185.77354397218227,4.6443385993045565,11,1.892108748655735
